gid,건물1,건물2,건물3,도서관,민원행정기관,변압기,전기안전관리자,전기차,교통량,경제인구,주차면수,총점,Rank
다사65ba60ab,0.074626866,0,0,0,0,0,0,0,0,0,0,0.149253731,2588
다사81ab70ab,0.044776119,0,0,0.040816327,0,0.040816327,0.052631579,0,3.48E-06,0.003269755,0,0.33562609,1876
다사74ba62ba,0,0,0,0.020408163,0,0.020408163,0,0,0,0,0,0.040816327,3270
다사83bb64bb,0,0,0,0,0,0,0,0,0,0.004359673,0,0.008719346,3521
다사72bb66aa,0.179104478,0,0,0,0,0.020408163,0.052631579,0,0,0,0,0.536511855,1400
다사79ab57bb,0.059701493,0,0,0,0,0,0,0,0,0,0,0.119402985,2763
다사82ba62ab,0.268656716,0.333333333,0,0.428571429,0,0.285714286,0.157894737,0,0.255741273,0.439237057,0,4.115240018,42
다사77aa56ab,0.253731343,0,0,0.102040816,0,0.06122449,0,0,0.000116008,0.005449591,0,0.68185919,1166
다사80aa57bb,0.567164179,0,0,0.081632653,0,0.081632653,0.157894737,0,0.000119918,0.004904632,0,1.781326975,415
다사72aa64bb,0.134328358,0,0,0.326530612,0,0.040816327,0,0,0.014938,0.00599455,0,0.677868756,1170
다사72ab58ab,0.149253731,0,0,0.469387755,0,0.142857143,0.052631579,0,0.331892873,0.034332425,0,1.801097694,404
다사72ba64ba,1,0,0,0.428571429,0,0.163265306,0.105263158,0,0.001975166,0.023978202,0,2.959532943,127
다사74ab56ba,0.111111111,1,0,0.020408163,0,0.040816327,0.052631579,0,0,0.007084469,0,3.455510386,81
다사73ba72ba,0.888888889,0,0,0.530612245,0,0.040816327,0.105263158,0,0.00191173,0.015803815,0,2.700426912,169
다사84ba70ab,0.044444444,0,0,0.040816327,0,0.040816327,0,0,2.13E-05,0.004904632,0,0.180373386,2422
다사76ab55aa,0.2,0,0,0.204081633,0,0,0,0,0.000116876,0,0,0.604315385,1295
다사78bb66bb,0.111111111,0,0,0.081632653,0,0.020408163,0,0,0.000203773,0.00653951,0,0.337749603,1874
다사73bb57bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ba71aa,0.066666667,0,0,0.020408163,0,0,0,0,0,0,0,0.153741497,2563
다사69ab59ab,0.111111111,0,0,0.040816327,0,0.06122449,0,0,1.74E-05,0.004904632,0,0.334107062,1881
다사72bb70aa,0.222222222,0,0,0.244897959,0,0.06122449,0.052631579,0,0.267689152,0.59346049,0,2.630760916,178
다사76bb54ba,0.244444444,0,0,0.081632653,0,0.12244898,0,0,0.000211594,0.016348774,0,0.726091256,1106
다사70ba56ba,0.088888889,0,0,0.306122449,0,0.12244898,0.157894737,0,0.004831029,0.63106267,0,2.351820816,237
다사66bb61bb,0.066666667,0,0,0.265306122,0,0,0,0,0.034939041,0.188010899,1,0.844539336,968
다사84ba53bb,0,0,0,0.020408163,0,0,0,0,0,0,0,0.020408163,3487
다사81bb55ba,0.111111111,0,0,0.040816327,0,0.020408163,0,0,0,0.004359673,0,0.292166058,2034
다사66bb66ab,0.022222222,0,0,0,0,0,0,0,0,0.004904632,0,0.054253709,3145
다사76bb61ba,0,0,0,0.265306122,0,0.020408163,0.052631579,0,0.001992979,0.315531335,0,1.07865765,763
다사73ba55ba,0.066666667,0,0,0.020408163,0,0.040816327,0,0,0,0.017983651,0,0.230525126,2233
다사86ab62ab,0.288888889,0,0,0,0,0.06122449,0,0,0,0.085558583,0,0.810119434,1006
다사74ab69ab,0,0,0,0.102040816,0,0.020408163,0.210526316,0.666666667,0.000402332,0.955858311,0.361111111,3.999882546,49
다사84bb67ab,0.066666667,0,0,0.040816327,0,0.040816327,0,0,0.000125566,0.031607629,0,0.278432377,2075
다사66bb66ba,0.488888889,0,0,0.367346939,0,0.06122449,0,0,0.751140087,0.030517711,0,2.969664802,126
다사73bb58aa,0.222222222,0,0,0.204081633,0,0.102040816,0,0,0.000913719,0.019618529,0,0.791631389,1028
다사68ba61ab,0.4,0,0,0.836734694,0,0.448979592,0.157894737,0,0.020154415,0.783106267,1,4.16591986,36
다사75ba55bb,0,0,0,0.183673469,0,0.020408163,0,0,0.003352045,0.079019074,0,0.36882387,1780
다사73aa59bb,0.088888889,0,0,0,0,0.040816327,0,0,0,0.007629428,0,0.23385296,2219
다사83ab70bb,0.111111111,0,0,0,0,0,0,0,0,0,0,0.222222222,2259
다사85bb67aa,0.022222222,0,0,0,0,0.020408163,0,0,0,0,0,0.064852608,3052
다사83ba51ab,0.022222222,0.5,0,0.06122449,0.5,0.020408163,0,0,0.073328757,0,0,2.272734611,252
다사65bb63ab,0.022222222,0,0,0.102040816,0,0,0,0,0.001004962,0.183106267,0,0.514707719,1438
다사80ba56ba,0.488888889,0,0,0.040816327,0,0.102040816,0.052631579,0,0.00268685,0.016348774,0,1.316600904,620
다사69bb61bb,0.488888889,0.5,0,0.06122449,0,0.081632653,0.052631579,0,0.000348022,0.003269755,0,2.78576521,153
다사68bb60ab,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사76bb52ba,0.044444444,0,0,0,0,0,0,0,0,0,0,0.088888889,2922
다사73bb65bb,0.244444444,0,0,0.06122449,0,0.040816327,0,0,0.017894663,0,0,0.626719032,1256
다사71ab69bb,0.111111111,0,0,0.102040816,0,0.040816327,0,0,0.000672147,0,0,0.366423658,1793
다사68ab61aa,0.755555556,0.5,1,0.836734694,0,1,0.578947368,0,0.100204642,0.407629428,0,8.600356049,2
다사83ab65ba,0.088888889,0,0,0,0,0,0,0,0,0,0,0.177777778,2436
다사72ba60ab,0.111111111,0,0,0.020408163,0,0.052631579,0.052631579,0,1.74E-06,0.003269755,0,0.459699687,1547
다사77bb62aa,0.066666667,0,0,0.346938776,0,0.078947368,0.105263158,0,0.002983168,0.52479564,0,1.930566567,364
다사64bb64bb,0.044444444,0,0,0.285714286,0,0,0,0,0.021352723,0.016893733,0,0.451096088,1571
다사77aa65ba,0.133333333,0,0,0.224489796,0,0.026315789,0,0,4.43E-05,0.014168937,0,0.545898761,1385
다사73aa65ab,0.044444444,0,0,0.020408163,0,0,0,0,0,0.003269755,0,0.115836562,2778
다사74aa58ab,0.088888889,0,0,0,0,0.026315789,0,0,0,0.00599455,0,0.216082668,2284
다사75ba72ab,0.6,0,0,0.448979592,0,0.078947368,0,0,0.018376939,0.021798365,0,1.808277569,402
다사74ba53bb,0.377777778,0,0,0.612244898,0,0.236842105,0.526315789,0.333333333,0.037882238,0.845776567,0,5.617574203,9
다사81ab50ab,0.022222222,0,0,0.244897959,0,0.105263158,0,0,3.91E-05,0.010354223,0,0.415392216,1662
다사75ab70bb,0.244444444,0,0,0,0,0.052631579,0.052631579,0,0,0,0,0.699415205,1139
다사71bb69ab,0.222222222,0,0,0.224489796,0,0.026315789,0,0,0.001765308,0.102997275,0,0.904775196,918
다사72ab69ba,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사83ba59bb,0.466666667,0,0,0.204081633,0,0.105263158,0.052631579,0,0.004554262,0,0,1.409681385,566
다사82ab60ab,0,0,0,0.040816327,0.5,0,0.105263158,0,0.382750545,0,0,1.62210689,468
다사78ab49aa,0.377777778,0,0,0.306122449,0,0.157894737,0.052631579,0,0.044300872,0.015258856,0,1.496586934,526
다사80aa61bb,0.466666667,0,0,0.653061224,0,0.210526316,0.315789474,0,0.022875589,0.316076294,0,3.422193062,85
다사73aa63ba,0.111111111,0,0,0,0,0,0,0,0,0.00599455,0,0.234211323,2217
다사71ba68ba,0.555555556,0,0,1,0,0.131578947,0.263157895,0.333333333,0.011334386,0.707356948,0,5.136213078,15
다사73ab67bb,0.177777778,0,0,0.612903226,0,0.078947368,0.052631579,0,0.06229199,0.003269755,0,1.336424376,613
다사82ab53ba,0,0,0,0.258064516,0,0.026315789,0,0,0.01020299,0,0,0.304786286,1972
다사74ab55ab,0.133333333,0,0,0.032258065,0,0.026315789,0,0,0,0,0,0.325240521,1915
다사77ab61aa,0.244444444,0,0,0.903225806,0,0.131578947,0.210526316,0,0.004793663,1,0,4.164859916,37
다사74ba56ba,0.4,0,0,0.161290323,0,0,0,0,0.000120787,0.037325039,0,1.036181974,801
다사72ba73ab,0.266666667,0,0,0,0,0,0,0,0,0.017107309,0,0.567547952,1349
다사72bb69ab,0.222222222,0,0,0.709677419,0,0.078947368,0.052631579,0,0.38791352,1,0,4.166791009,35
다사68ba71ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69bb71ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77aa73aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82aa63ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84bb71ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb51bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb72bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ba73ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ba55bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab65ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ba69ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76aa56ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76aa68ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사74aa71ab,0.044444444,0,0,0,0,0,0.052631579,0,0,0,0,0.246783626,2184
다사82aa56aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ab68ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa53ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76bb58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ab69ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81bb63ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ab65bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75aa67ba,0.088888889,0,0,0.064516129,0,0.052631579,0,0,1.35E-05,0,0,0.294952424,2024
다사79aa70ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86ab60bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba70ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80bb62ba,0,0,0,0,0,0.026315789,0,0,0,0,0,0.026315789,3384
다사74ab66bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ba73bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ba66ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ab71bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa58ab,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사82aa59bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86ab69ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ab58ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba63ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사87aa67ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78aa67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사73ba62ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ab56ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb72bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사72bb57bb,0.022222222,0,0,0,0,0,0.052631579,0,0,0,0,0.202339181,2337
다사77ba58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba58ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사73ab58bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ab64ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ab59aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ba69ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ba52ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa63aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ba61aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70aa63bb,0.044444444,0,0,0,0,0.157894737,0,0,0,0,0,0.246783626,2184
다사67ab71bb,0,0,0,0.032258065,0,0,0,0,0,0,0,0.032258065,3319
다사76aa65ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ab55ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75bb56ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85bb68ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82bb73aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71ab60ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75ab70ba,0.377777778,0,0,0.096774194,0,0.052631579,0.052631579,0,8.69E-06,0,0,1.062873444,770
다사74ab73bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사63bb62ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ab67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86bb66ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85bb60bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82bb54aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb65aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75aa65ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb55ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81bb69ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84aa57bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84bb58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa61aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ba74ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb56ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ba71aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78aa56ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa66aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba53ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab64bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ab51bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75aa59aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86ab56ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68bb63ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb51bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba47ba,0,0,0,0.064516129,0,0,0,0,0.031522693,0,0,0.127561515,2727
다사75ba68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77aa59bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ba63ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사72bb67bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ba71ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab63ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85bb71aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab69bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab54aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ab75aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84bb69ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사73aa63ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사65ab64aa,0.022222222,0,0,0.225806452,0,0,0,0,0,0,0,0.270250896,2108
다사82ba52ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab68ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ab62ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71ab70ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb56ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66ba63bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb71bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사88aa60aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84aa53ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ba54ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ba69ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ab46bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85bb59bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사65ab66ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77aa58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85aa63ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82aa63bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ab68ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80bb55aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82aa57ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사89aa63ba,0,0,0,0.064516129,0,0,0,0,0,0,0,0.064516129,3062
다사67aa69ba,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사65ba66ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ab62ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa51aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76aa69ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb64ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81bb66bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ab68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb55ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77aa57ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사72ab64ab,0,0,0,0,0,0,0.105263158,0,0,0,0,0.315789474,1946
다사87ba59ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75ab56aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75ab63bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb74ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ab64aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사89aa62aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab63ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사74ba61ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76aa68aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab58ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ab67ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69bb70ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ba56aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사67ba61ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80aa68bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ba67ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77aa70bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ab62bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ba51ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb64aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa53bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75bb70aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81bb69aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사67ab65ba,0,0,0,0,0,0,0.052631579,0,0,0,0,0.157894737,2534
다사78bb73bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76bb59bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86ba60ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ba63ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77aa72bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ba71ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68bb68ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사74ba68bb,0,0,0,0.064516129,0,0,0.052631579,0,5.21E-06,0,0,0.222421293,2258
다사77aa69aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ab52ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ba67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab64ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa65aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77aa67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78ba70bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사63ba66ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77aa57aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb61ab,0.022222222,0,0,0.064516129,0,0,0,0,0.04936435,0,0,0.207689273,2312
다사78ab56bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ab72ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85bb63ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ab66aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81ab62ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa58ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb70ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83bb54ba,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사82ba67aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ba57bb,0,0,0,0.129032258,0,0,0,0,0,0,0,0.129032258,2719
다사81aa54aa,0.044444444,0,0,0.387096774,0,0.026315789,0,0,8.30E-05,0,0,0.502467423,1466
다사64ba63ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab69ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71ba65bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb57aa,0.066666667,0,0,0.193548387,0,0.026315789,0,0,0.023129763,0,0,0.399457036,1699
다사83ba59aa,0.133333333,0,0,0.096774194,0,0.052631579,0,0,6.95E-06,0,0,0.416086343,1660
다사69ab67ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82bb66aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76aa64aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76bb63ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82bb52ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ba66aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ba71ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71ba72ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75ba60aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사66bb65aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80bb72bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab72ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79aa49ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사81aa52aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82ba74ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사65bb66bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사88ab63ba,0.355555556,0,0,0.129032258,0,0.026315789,0,0,1.74E-06,0,0,0.866462636,950
다사83ab54ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86bb61ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab52ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ba74bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사89aa63ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사64ba67aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76aa67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb56bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ba73bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71aa60ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ba65aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79bb51aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사85ab72ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75ba61ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba74aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ab66ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70aa71bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ab73ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77ab50ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사71ab55bb,0,0,0,0,0,0.052631579,0,0,0,0,0,0.052631579,3148
다사65bb66ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사82aa56bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사84ba64aa,0.044444444,0,0,0,0,0.026315789,0,0,0,0,0,0.115204678,2781
다사67ba61ab,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사78ba54aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86aa70aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86aa60ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75bb71ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사70ab57bb,0,0,0,0.161290323,0,0.026315789,0.052631579,0,0.026432277,0,0,0.398365403,1703
다사80ba52ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사65bb65aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ba47ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사86ba64bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ba52ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사76ab68ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사78bb71ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사69ba69aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사72ba67aa,0.355555556,0,0,0,0,0.052631579,0,0,0,0,0,0.76374269,1062
다사80ba64ab,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사74aa60bb,0.022222222,0,0,0.064516129,0,0.026315789,0.052631579,0,0,0,0,0.2931711,2030
다사74aa68bb,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사84ab66ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사88ba61ab,0.022222222,0,0,0,0,0,0,0,0,0,0,0.044444444,3209
다사78ab65ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사80ab57aa,0.177777778,0,0,0,0,0,0,0,0,0,0,0.355555556,1823
다사78ba58bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사79ba67ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사68ab66bb,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사75ab52ba,0,0,0,0,0,0,0.157894737,0,0,0,0,0.473684211,1524
다사77ab64aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사77bb73ba,0,0,0,0,0,0,0,0,0,0,0,0,3568
다사83ab49aa,0,0,0,0,0,0,0,0,0,0,0,0,3568
