gid,건물1,건물2,건물3,도서관,민원행정기,변압기,전기안전관,전기차,교통량,경제인구,주차면수,총점,Rank,총이용수,총충전량,일평균충전,일평균이용
다사68bb62aa,0.026315789000000,0.000000000000000,0,0.029850746000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.305021699000000,0.000000000000000,0.696590763000000,1144,,,,
다사82bb69bb,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3568,,,,
다사84bb62ab,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3568,,,,
다사73aa61aa,0.026315789000000,0.000000000000000,0,0.149253731000000,0.000000000000000,0.004065041000000,0.033333333000000,0.000000000000000,0.188225388000000,0.000000000000000,0.000000000000000,0.682401127000000,1164,,,,
다사80ab56ba,0.013157895000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.008130081000000,0.033333333000000,0.000000000000000,0.000000000000000,0.001859888000000,0.000000000000000,0.138165648000000,2652,,,,
다사84ba61ab,0.223684211000000,0.428571429000000,0,0.014925373000000,0.000000000000000,0.016260163000000,0.033333333000000,0.000000000000000,0.000000000000000,0.003719777000000,0.000000000000000,1.871707796000000,382,,,,
다사86ab62aa,0.210526316000000,0.000000000000000,0,0.029850746000000,0.000000000000000,0.012195122000000,0.000000000000000,0.000000000000000,0.008194737000000,0.006199628000000,0.000000000000000,0.491887229000000,1489,,,,
다사77aa72ab,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3568,,,,
다사73aa57ab,0.000000000000000,0.000000000000000,0,0.283582090000000,0.000000000000000,0.012195122000000,0.100000000000000,0.000000000000000,0.006658493000000,0.063856169000000,0.000000000000000,0.736806534000000,1097,,,,
다사72bb66ba,0.276315789000000,0.000000000000000,0,0.298507463000000,0.333333333000000,0.012195122000000,0.066666667000000,0.000000000000000,0.012783774000000,0.004339740000000,0.000000000000000,1.430914525000000,553,,,,
다사74ba59ab,0.157894737000000,0.000000000000000,0,0.402985075000000,0.333333333000000,0.056910569000000,0.166666667000000,0.000000000000000,0.063541120000000,0.171109733000000,0.065891473000000,2.078320158000000,306,,,,
다사85ab66aa,0.105263158000000,0.000000000000000,0,0.044776119000000,0.333333333000000,0.020325203000000,0.033333333000000,0.000000000000000,0.000131210000000,0.004029758000000,0.000000000000000,0.717282909000000,1118,,,,
다사77aa62aa,0.026315789000000,0.142857143000000,0,0.671641791000000,0.000000000000000,0.016260163000000,0.033333333000000,0.038461538000000,0.054146905000000,0.443583385000000,0.000000000000000,2.341488617000000,240,86,793.76,5.02,0.54
다사87aa61ba,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004065041000000,3545,,,,
다사75bb52bb,0.039473684000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.078947368000000,2968,,,,
다사88ba65bb,0.105263158000000,0.000000000000000,0,0.014925373000000,0.000000000000000,0.020325203000000,0.000000000000000,0.000000000000000,0.000000000000000,0.008369498000000,0.000000000000000,0.262515888000000,2141,,,,
다사73aa64aa,0.394736842000000,0.000000000000000,0,0.238805970000000,0.000000000000000,0.008130081000000,0.133333333000000,0.000000000000000,0.001128335000000,0.004649721000000,0.000000000000000,1.447965848000000,543,,,,
다사74bb68aa,0.236842105000000,0.000000000000000,0,0.134328358000000,0.000000000000000,0.004065041000000,0.100000000000000,0.000000000000000,0.000071500000000,0.000000000000000,0.000000000000000,0.912220636000000,905,,,,
다사66ab62bb,0.052631579000000,0.000000000000000,0,0.134328358000000,0.000000000000000,0.000000000000000,0.000000000000000,0.115384615000000,0.013564267000000,0.280843149000000,0.000000000000000,1.059175579000000,777,,,,
다사69aa63ba,0.078947368000000,0.000000000000000,0,0.104477612000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000862000000,0.005889647000000,0.000000000000000,0.278218406000000,2076,,,,
다사67bb70ab,0.078947368000000,0.000000000000000,0,0.014925373000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000123000000,0.002789833000000,0.000000000000000,0.182465062000000,2408,,,,
다사78ab61ba,0.039473684000000,0.000000000000000,0,0.059701493000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.024963563000000,0.001859888000000,0.000000000000000,0.196360805000000,2362,,,,
다사71bb58ab,0.236842105000000,0.000000000000000,0,0.134328358000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000291592000000,0.008059516000000,0.000000000000000,0.628779826000000,1253,,,,
다사75ab71aa,0.473684211000000,0.000000000000000,0,0.044776119000000,0.000000000000000,0.016260163000000,0.066666667000000,0.000000000000000,0.000000862000000,0.000000000000000,0.000000000000000,1.208406426000000,679,,,,
다사87bb65bb,0.065789474000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003719777000000,0.000000000000000,0.143083542000000,2607,,,,
다사83aa69bb,0.092105263000000,0.000000000000000,0,0.149253731000000,0.000000000000000,0.008130081000000,0.000000000000000,0.000000000000000,0.000018500000000,0.002789833000000,0.000000000000000,0.347210930000000,1840,,,,
다사76aa55aa,0.184210526000000,0.000000000000000,0,0.014925373000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004339740000000,0.000000000000000,0.396090946000000,1711,,,,
다사73aa72bb,0.276315789000000,0.000000000000000,0,0.059701493000000,0.000000000000000,0.008130081000000,0.066666667000000,0.000000000000000,0.001959908000000,0.006819591000000,0.000000000000000,0.838022150000000,976,,,,
다사87ab60ba,0.000000000000000,0.000000000000000,0,0.164179104000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.164179104000000,2500,,,,
다사71ba62bb,0.039473684000000,0.000000000000000,0,0.044776119000000,0.000000000000000,0.008130081000000,0.000000000000000,0.000000000000000,0.000013300000000,0.001859888000000,0.000000000000000,0.135599932000000,2668,,,,
다사71bb57bb,0.039473684000000,0.000000000000000,0,0.059701493000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.038437694000000,0.000000000000000,0.219589289000000,2271,,,,
다사80ba61aa,0.184210526000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.012195122000000,0.100000000000000,0.000000000000000,0.000000000000000,0.002479851000000,0.000000000000000,0.685575877000000,1160,,,,
다사75ba57aa,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003719777000000,0.000000000000000,0.011504594000000,3509,,,,
다사75bb72aa,0.144736842000000,0.000000000000000,0,0.014925373000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003719777000000,0.000000000000000,0.315903652000000,1945,,,,
다사75ab59ba,0.000000000000000,0.142857143000000,0,0.000000000000000,0.000000000000000,0.004065041000000,0.033333333000000,0.000000000000000,0.000000000000000,0.002789833000000,0.000000000000000,0.538216134000000,1398,,,,
다사71ba57aa,0.184210526000000,0.000000000000000,0,0.134328358000000,0.000000000000000,0.016260163000000,0.000000000000000,0.000000000000000,0.012272719000000,0.004959702000000,0.000000000000000,0.553474417000000,1373,,,,
다사72ab68ba,0.026315789000000,0.000000000000000,0,0.029850746000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000179214000000,0.088654681000000,0.000000000000000,0.260150115000000,2145,,,,
다사77ab61ba,0.105263158000000,0.000000000000000,0,0.223880597000000,0.000000000000000,0.012195122000000,0.166666667000000,0.000000000000000,0.016847848000000,0.044947303000000,1.000000000000000,1.070192337000000,767,207,2284.93,18.43,1.67
다사73ba64aa,0.013157895000000,0.000000000000000,0,0.014925373000000,0.000000000000000,0.004065041000000,0.033333333000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.145306203000000,2602,,,,
다사85ba55aa,0.118421053000000,0.428571429000000,0,0.014925373000000,0.000000000000000,0.020325203000000,0.033333333000000,0.000000000000000,0.000000000000000,0.022318661000000,0.000000000000000,1.702444289000000,438,76,899.68,4.03,0.34
다사75bb72ab,0.447368421000000,0.000000000000000,0,0.119402985000000,0.000000000000000,0.016260163000000,0.033333333000000,0.000000000000000,0.002364863000000,0.002169870000000,0.000000000000000,1.139469455000000,728,,,,
다사85aa54aa,0.026315789000000,0.000000000000000,0,0.223880597000000,0.000000000000000,0.012195122000000,0.000000000000000,0.000000000000000,0.073002911000000,0.007439554000000,0.000000000000000,0.449592226000000,1575,,,,
다사76ba55ab,0.394736842000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.008130081000000,0.033333333000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.897603766000000,927,,,,
다사74aa55aa,0.000000000000000,0.000000000000000,0,0.029850746000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.046544707000000,0.006819591000000,0.000000000000000,0.140644382000000,2640,,,,
다사70ab66ba,0.026315789000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.052631579000000,3148,,,,
다사81bb60aa,0.026315789000000,0.000000000000000,0,0.104477612000000,0.000000000000000,0.000000000000000,0.033333333000000,0.000000000000000,0.000000000000000,0.110663360000000,0.000000000000000,0.478435911000000,1520,,,,
다사86ab65ab,0.131578947000000,0.000000000000000,0,0.149253731000000,0.000000000000000,0.012195122000000,0.000000000000000,0.000000000000000,0.000008120000000,0.004339740000000,0.000000000000000,0.433302475000000,1610,,,,
다사69ba62ab,0.078947368000000,0.000000000000000,0,0.149253731000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.146291013000000,0.008989461000000,0.000000000000000,0.621774456000000,1269,,,,
다사74aa62aa,0.078947368000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004029758000000,0.000000000000000,0.165954253000000,2493,,,,
다사68ba60bb,0.315789474000000,0.142857143000000,0,0.402985075000000,0.666666667000000,0.032520325000000,0.166666667000000,0.000000000000000,0.008528301000000,0.522008679000000,0.000000000000000,3.723396404000000,64,,,,
다사85ab56ab,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004065041000000,3545,,,,
다사88bb62ab,0.105263158000000,0.000000000000000,0,0.089552239000000,0.000000000000000,0.008130081000000,0.033333333000000,0.000000000000000,0.000075800000000,0.002479851000000,0.000000000000000,0.413319981000000,1668,,,,
다사73ab64ba,0.092105263000000,0.000000000000000,0,0.059701493000000,0.000000000000000,0.004065041000000,0.033333333000000,0.000000000000000,0.000008490000000,0.011779293000000,0.000000000000000,0.371552632000000,1775,,,,
다사70bb67ba,0.052631579000000,0.000000000000000,0,0.059701493000000,0.000000000000000,0.004065041000000,0.066666667000000,0.000000000000000,0.000000000000000,0.029138252000000,0.000000000000000,0.427306194000000,1631,,,,
다사86aa61ba,0.026315789000000,0.000000000000000,0,0.014925373000000,0.000000000000000,0.000000000000000,0.033333333000000,0.076923077000000,0.000000000000000,0.129572226000000,0.000000000000000,0.580547557000000,1332,,,,
다사72ab59bb,0.250000000000000,0.000000000000000,0,0.223880597000000,0.000000000000000,0.016260163000000,0.033333333000000,0.000000000000000,0.000343043000000,0.000000000000000,0.000000000000000,0.840826845000000,973,,,,
다사84aa61ab,0.039473684000000,0.000000000000000,0,0.089552239000000,0.000000000000000,0.012195122000000,0.066666667000000,0.000000000000000,0.000312148000000,0.263794172000000,0.000000000000000,0.908907369000000,911,,,,
다사72ba73ba,0.065789474000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.135643988000000,2664,,,,
다사72ba68ab,0.026315789000000,0.000000000000000,0,0.149253731000000,0.000000000000000,0.000000000000000,0.000000000000000,0.076923077000000,0.026207353000000,0.546807192000000,0.000000000000000,1.501760554000000,519,,,,
다사73aa67ba,0.157894737000000,0.000000000000000,0,0.149253731000000,0.000000000000000,0.008130081000000,0.033333333000000,0.000000000000000,0.004664982000000,0.005579665000000,0.000000000000000,0.593662581000000,1314,,,,
다사73ba66aa,0.013157895000000,0.000000000000000,0,0.164179104000000,0.000000000000000,0.012195122000000,0.000000000000000,0.000000000000000,0.034438893000000,0.119962802000000,0.000000000000000,0.511493406000000,1448,,,,
